ID Client,Age,Annual Income,Purchase Score
9427,57,28,22
9428,42,73,17
9429,36,49,73
9430,22,60,75
9431,28,146,40
9432,32,65,7
9433,25,90,31
9434,36,79,80
9435,40,137,40
9436,44,135,44
9437,57,70,77
9438,49,89,100
9439,43,130,8
9440,44,110,89
9441,36,86,47
9442,67,135,23
9443,59,31,86
9444,46,92,94
9445,56,87,43
9446,58,104,57
9447,50,118,65
9448,36,119,17
9449,54,61,79
9450,36,112,28
9451,50,110,74
9452,64,72,1
9453,33,37,77
9454,40,55,67
9455,24,37,97
9456,43,11,38
9457,49,136,72
9458,29,26,40
9459,25,68,70
9460,22,141,80
9461,59,86,86
9462,45,140,74
9463,22,124,21
9464,66,106,81
9465,43,114,48
9466,22,33,27
9467,39,44,15
9468,32,11,67
9469,30,42,61
9470,45,85,35
9471,50,95,21
9472,60,147,10
9473,40,90,84
9474,50,71,79
9475,60,52,41
9476,35,130,54
9477,67,68,72
9478,47,18,34
9479,43,86,56
9480,33,72,33
9481,30,61,72
9482,56,32,76
9483,50,39,69
9484,43,30,3
9485,65,52,45
9486,18,144,91
9487,66,25,10
9488,55,32,97
9489,19,96,60
9490,66,40,34
9491,23,130,68
9492,63,78,56
9493,67,143,10
9494,55,124,11
9495,59,68,42
9496,41,86,18
9497,35,147,76
9498,44,16,67
9499,58,46,77
9500,25,95,58
9501,45,25,1
9502,27,125,7
9503,34,127,21
9504,46,23,76
9505,23,148,20
9506,31,96,84
9507,39,113,91
9508,23,53,96
9509,43,37,28
9510,56,25,100
9511,29,59,85
9512,52,124,89
9513,31,77,74
9514,39,101,74
9515,68,130,97
9516,40,149,82
9517,65,25,36
9518,24,62,77
9519,57,58,28
9520,67,71,82
9521,42,93,36
9522,30,65,20
9523,38,129,87
9524,58,99,89
9525,27,129,11
9526,26,82,47
9527,32,78,82
9528,69,107,46
9529,19,11,93
9530,42,62,14
9531,30,128,66
9532,51,16,12
9533,68,84,58
9534,51,104,72
9535,52,12,12
9536,55,88,79
9537,20,26,77
9538,59,121,71
9539,23,61,18
9540,65,16,56
9541,66,121,31
9542,36,142,98
9543,20,63,86
9544,35,70,20
9545,56,118,81
9546,26,25,13
9547,69,56,79
9548,29,57,23
9549,22,130,48
9550,20,73,31
9551,28,59,74
9552,47,50,10
9553,21,31,59
9554,22,124,67
9555,18,14,60
9556,44,110,89
9557,45,87,4
9558,46,50,35
9559,35,101,96
9560,29,31,63
9561,30,62,77
9562,58,102,31
9563,19,19,70
9564,54,58,73
9565,62,80,65
9566,33,28,9
9567,65,64,98
9568,41,30,20
9569,52,35,39
9570,39,37,41
9571,53,49,71
9572,28,38,45
9573,63,29,81
9574,46,29,72
9575,52,83,40
9576,65,149,93
9577,32,129,3
9578,48,106,98
9579,59,129,13
9580,58,34,13
9581,60,13,52
9582,33,13,100
9583,27,146,83
9584,66,35,28
9585,49,88,22
9586,68,99,84
9587,19,80,30
9588,41,85,95
9589,40,108,70
9590,19,136,76
9591,55,41,60
9592,48,18,22
9593,68,87,7
9594,57,22,75
9595,43,133,99
9596,46,105,15
9597,20,92,25
9598,31,149,28
9599,42,27,92
9600,65,102,5
9601,18,33,36
9602,20,111,32
9603,43,149,94
9604,35,69,45
9605,26,69,60
9606,55,109,40
9607,40,10,17
9608,38,52,94
9609,18,64,15
9610,38,43,50
9611,44,43,36
9612,59,119,13
9613,23,93,67
9614,61,99,29
9615,53,88,59
9616,45,80,52
9617,62,80,96
9618,34,123,35
9619,57,38,29
9620,69,106,63
9621,20,62,13
9622,29,73,22
9623,56,70,47
9624,29,117,27
9625,19,46,6
9626,63,144,41
9627,39,17,9
9628,40,87,67
9629,47,77,43
9630,22,30,12
9631,26,103,84
9632,38,84,32
9633,28,87,91
9634,22,75,86
9635,52,63,31
9636,44,109,47
9637,66,30,4
9638,19,62,60
9639,41,92,89
9640,48,13,89
9641,50,64,2
9642,56,24,23
9643,47,73,97
9644,63,121,33
9645,54,127,83
9646,68,29,93
9647,45,73,41
9648,48,42,19
9649,28,90,40
9650,40,135,81
9651,19,78,19
9652,57,103,5
9653,58,77,56
9654,44,96,41
9655,52,30,24
9656,19,72,40
9657,56,94,40
9658,54,143,2
9659,38,33,42
9660,22,120,45
9661,69,104,56
9662,62,92,82
9663,38,111,73
9664,46,87,50
9665,37,133,4
9666,55,149,85
9667,37,129,72
9668,67,24,96
9669,42,92,14
9670,19,15,87
9671,49,76,93
9672,43,131,99
9673,23,93,38
9674,58,120,69
9675,20,145,78
9676,50,73,37
9677,18,135,38
9678,68,37,51
9679,22,107,85
9680,30,22,2
9681,36,95,28
9682,29,30,92
9683,65,72,30
9684,42,120,65
9685,68,85,98
9686,52,82,44
9687,29,16,72
9688,47,81,21
9689,22,138,82
9690,51,140,100
9691,39,113,9
9692,56,37,20
9693,30,52,16
9694,64,106,66
9695,20,55,6
9696,37,10,100
9697,48,111,35
9698,22,44,66
9699,41,63,76
9700,57,33,29
9701,50,31,86
9702,25,25,70
9703,41,22,93
9704,67,109,28
9705,37,109,71
9706,33,71,73
9707,67,96,32
9708,69,87,58
9709,29,76,19
9710,30,100,92
9711,62,42,28
9712,59,124,52
9713,56,28,84
9714,42,133,0
9715,63,129,33
9716,49,106,43
9717,41,33,95
9718,65,36,13
9719,64,84,36
9720,61,32,34
9721,26,50,58
9722,57,65,23
9723,67,107,64
9724,40,15,5
9725,67,49,67
9726,30,51,37
9727,49,41,0
9728,67,19,40
9729,32,78,30
9730,53,18,35
9731,66,78,72
9732,22,148,53
9733,39,108,86
9734,33,83,30
9735,58,112,28
9736,27,132,84
9737,41,111,2
9738,35,17,57
9739,66,28,89
9740,35,11,60
9741,24,64,5
9742,21,148,19
9743,43,26,60
9744,22,70,45
9745,33,140,12
9746,52,95,22
9747,43,44,78
9748,35,112,30
9749,46,75,3
9750,40,10,74
9751,31,144,65
9752,32,128,15
9753,66,143,30
9754,50,64,47
9755,42,109,42
9756,38,30,3
9757,34,60,61
9758,40,109,47
9759,60,17,27
9760,34,77,15
9761,31,116,88
9762,46,76,76
9763,37,11,68
9764,47,10,29
9765,36,10,64
9766,56,111,68
9767,30,124,13
9768,35,144,74
9769,40,97,33
9770,63,101,55
9771,50,27,28
9772,56,97,81
9773,57,42,78
9774,35,82,24
9775,26,37,93
9776,50,96,65
9777,49,62,39
9778,34,53,90
9779,36,89,14
9780,44,147,31
9781,23,23,19
9782,52,112,52
9783,54,45,77
9784,51,43,90
9785,37,97,66
9786,42,25,48
9787,21,50,66
9788,27,34,76
9789,27,135,88
9790,41,17,81
9791,38,121,0
9792,28,103,38
9793,44,93,60
9794,33,77,54
9795,43,76,68
9796,47,120,1
9797,66,27,93
9798,33,65,16
9799,24,44,28
9800,33,143,3
9801,52,127,72
9802,33,35,63
9803,57,70,84
9804,29,97,42
9805,52,24,75
9806,66,100,11
9807,38,41,49
9808,67,149,67
9809,60,142,60
9810,53,73,91
9811,65,95,72
9812,34,54,50
9813,49,44,95
9814,58,35,76
9815,23,32,97
9816,41,140,82
9817,44,38,77
9818,37,73,4
9819,42,122,90
9820,19,143,27
9821,26,148,89
9822,45,127,9
9823,55,76,87
9824,20,117,80
9825,37,95,51
9826,23,38,79
9827,56,69,16
9828,50,63,64
9829,18,102,20
9830,54,78,53
9831,23,126,48
9832,62,18,21
9833,51,135,68
9834,64,86,63
9835,32,19,35
9836,62,111,20
9837,43,67,55
9838,31,122,72
9839,24,115,90
9840,63,44,47
9841,48,112,75
9842,41,112,17
9843,48,106,98
9844,46,145,14
9845,59,145,43
9846,49,115,93
9847,34,80,44
9848,31,86,96
9849,57,63,35
9850,53,30,39
9851,65,120,50
9852,41,84,29
9853,62,23,25
9854,44,11,84
9855,42,117,100
9856,49,87,30
9857,69,57,55
9858,35,100,60
9859,63,145,16
9860,35,26,80
9861,54,21,97
9862,43,35,23
9863,26,46,96
9864,52,79,3
9865,25,88,8
9866,37,99,1
9867,59,50,34
9868,39,138,37
9869,36,26,44
9870,47,62,14
9871,45,127,41
9872,52,118,2
9873,60,145,30
9874,28,86,51
9875,48,89,40
9876,66,54,56
9877,65,27,41
9878,56,108,52
9879,53,77,55
9880,47,92,86
9881,40,59,75
9882,36,34,71
9883,29,130,52
9884,32,77,84
9885,48,65,84
9886,60,48,31
9887,54,72,80
9888,54,137,53
9889,32,144,36
9890,46,131,87
9891,67,68,7
9892,60,57,81
9893,43,142,10
9894,61,45,53
9895,19,97,59
9896,37,34,9
9897,32,28,89
9898,69,144,69
9899,21,75,80
9900,39,89,86
9901,67,134,41
9902,55,112,36
9903,40,138,91
9904,43,140,79
9905,68,136,75
9906,28,30,57
9907,45,135,84
9908,19,133,58
9909,25,20,23
9910,46,31,27
9911,28,120,36
9912,54,134,20
9913,35,66,32
9914,67,98,1
9915,31,140,100
9916,27,137,82
9917,52,54,27
9918,26,45,14
9919,52,96,0
9920,28,127,27
9921,61,81,49
9922,29,77,34
9923,20,112,95
9924,56,38,27
9925,31,114,8
9926,45,82,23
9927,28,128,62
9928,56,94,3
9929,42,98,55
9930,38,98,40
9931,27,85,66
9932,60,148,47
9933,32,125,85
9934,36,148,57
9935,65,62,38
9936,39,73,24
9937,38,147,59
9938,69,40,85
9939,61,45,46
9940,49,19,97
9941,67,35,60
9942,40,29,83
9943,30,134,99
9944,22,53,100
9945,21,71,26
9946,45,88,95
9947,31,18,41
9948,25,80,51
9949,26,99,92
9950,68,33,47
9951,52,149,31
9952,54,69,23
9953,38,93,2
9954,35,129,26
9955,50,87,72
9956,25,25,39
9957,68,38,22
9958,66,128,6
9959,34,44,80
9960,60,52,36
9961,48,105,6
9962,51,128,93
9963,23,62,76
9964,39,29,81
9965,31,124,94
9966,20,17,21
9967,29,131,77
9968,53,51,81
9969,29,86,98
9970,62,79,16
9971,19,120,18
9972,19,25,94
9973,32,78,38
9974,40,62,35
9975,46,15,14
9976,34,132,62
9977,49,42,28
9978,24,24,59
9979,47,23,55
9980,45,72,39
9981,31,14,15
9982,61,130,32
9983,47,99,88
9984,34,116,15
9985,49,25,29
9986,63,108,97
9987,23,62,65
9988,68,86,43
9989,41,102,37
9990,23,107,50
9991,44,107,59
9992,35,68,17
9993,41,146,4
9994,54,35,39
9995,41,12,5
9996,55,109,75
9997,51,56,11
9998,57,14,11
9999,64,71,72
10000,32,93,21
